teamId,passes_total,passes_accurate,long_balls,final_third_entries,box_entries,wide_actions,defensive_duels,high_press_actions,set_pieces,shots_total,goals,matches_played,avg_pass_distance_m,avg_forward_progress,league_code,pass_accuracy_pct,long_ball_pct,wide_action_pct,high_press_pct,passes_total_per_match,passes_accurate_per_match,long_balls_per_match,final_third_entries_per_match,box_entries_per_match,wide_actions_per_match,defensive_duels_per_match,high_press_actions_per_match,set_pieces_per_match,shots_total_per_match,goals_per_match
3197,12595,9556,2442,2081,841,8589,2808,783,1751,363,35,38,19.322108041087976,4.093159532274851,Italy,75.87137753076618,19.388646288209607,68.1937276697102,27.884615384615387,331.44736842105266,251.47368421052633,64.26315789473684,54.76315789473684,22.13157894736842,226.02631578947367,73.89473684210526,20.605263157894736,46.078947368421055,9.552631578947368,0.9210526315789473
3204,13683,11143,2501,1834,783,9058,2335,676,1824,334,30,38,19.360610561411505,3.3085796555698397,Italy,81.43681941094789,18.2781553752832,66.19893298253307,28.950749464668096,360.07894736842104,293.2368421052632,65.8157894736842,48.26315789473684,20.605263157894736,238.3684210526316,61.44736842105263,17.789473684210527,48.0,8.789473684210526,0.7894736842105263
3219,15672,13096,2648,1913,847,10726,2416,675,1678,419,27,38,19.553227720598176,2.806011660908833,Italy,83.56304236855539,16.89637570188872,68.44053088310362,27.938741721854303,412.42105263157896,344.63157894736844,69.6842105263158,50.3421052631579,22.289473684210527,282.2631578947368,63.578947368421055,17.763157894736842,44.1578947368421,11.026315789473685,0.7105263157894737
3315,13352,10420,2797,2210,950,9184,2505,858,1838,428,22,38,20.126374792030905,3.6587939562431804,Italy,78.0407429598562,20.948172558418214,68.78370281605753,34.25149700598802,351.36842105263156,274.2105263157895,73.60526315789474,58.1578947368421,25.0,241.68421052631578,65.92105263157895,22.57894736842105,48.36842105263158,11.263157894736842,0.5789473684210527
3766,18499,16035,2813,2278,955,13007,2302,808,1695,504,73,38,18.722615839401435,2.674400934586673,France,86.68036110060004,15.206227363641279,70.31190875182443,35.09991311902693,486.8157894736842,421.9736842105263,74.02631578947368,59.94736842105263,25.13157894736842,342.2894736842105,60.578947368421055,21.263157894736842,44.60526315789474,13.263157894736842,1.9210526315789473
3767,23908,21337,2775,2803,1583,15922,2187,781,1669,558,90,38,18.11024672171778,2.267136115702164,France,89.2462773966873,11.606993474987453,66.59695499414423,35.711019661636946,629.1578947368421,561.5,73.02631578947368,73.76315789473684,41.6578947368421,419.0,57.55263157894737,20.55263157894737,43.921052631578945,14.68421052631579,2.3684210526315788
3770,13762,10902,2601,2162,936,9974,2698,781,1838,433,30,38,19.028331344444993,3.7110875668203684,France,79.21813689870658,18.899869205057403,72.47493096933584,28.947368421052634,362.1578947368421,286.89473684210526,68.44736842105263,56.89473684210526,24.63157894736842,262.4736842105263,71.0,20.55263157894737,48.36842105263158,11.394736842105264,0.7894736842105263
3771,18582,15978,2779,2335,1124,13347,2611,846,1766,561,73,38,19.161489585670612,2.673360752696009,France,85.98643848886019,14.955333118071252,71.82757507265094,32.40137878207584,489.0,420.4736842105263,73.13157894736842,61.44736842105263,29.57894736842105,351.2368421052632,68.71052631578948,22.263157894736842,46.473684210526315,14.763157894736842,1.9210526315789473
3772,16135,13477,2785,2210,1000,11383,2579,809,1784,414,48,38,18.840281462383583,3.225032716700832,France,83.52649519677719,17.260613572978,70.54849705608925,31.36874757658007,424.60526315789474,354.6578947368421,73.28947368421052,58.1578947368421,26.31578947368421,299.55263157894734,67.86842105263158,21.289473684210527,46.94736842105263,10.894736842105264,1.263157894736842
3774,15264,12539,2836,2345,858,10914,2331,820,1937,394,42,38,19.746216894519492,3.4834005426798305,France,82.14753668763103,18.57966457023061,71.50157232704403,35.17803517803518,401.6842105263158,329.9736842105263,74.63157894736842,61.71052631578947,22.57894736842105,287.2105263157895,61.3421052631579,21.57894736842105,50.973684210526315,10.368421052631579,1.105263157894737
3775,21131,18738,2745,2222,842,13496,2191,622,1637,417,42,38,18.574642020357572,2.378534440969146,France,88.67540580190241,12.99039326108561,63.86825043774549,28.3888635326335,556.078947368421,493.10526315789474,72.23684210526316,58.473684210526315,22.157894736842106,355.1578947368421,57.6578947368421,16.36842105263158,43.078947368421055,10.973684210526315,1.105263157894737
3776,17716,15018,2666,2327,860,12007,2603,704,1699,391,38,38,18.280912242259678,3.115789553378448,France,84.77082862948747,15.048543689320388,67.7748927523143,27.04571648098348,466.2105263157895,395.2105263157895,70.15789473684211,61.23684210526316,22.63157894736842,315.9736842105263,68.5,18.526315789473685,44.71052631578947,10.289473684210526,1.0
3777,14357,11673,2826,2223,814,10185,2649,803,1833,397,30,38,19.88879422419317,3.5860653817657155,France,81.30528661976736,19.683777948039282,70.94100438810337,30.31332578331446,377.8157894736842,307.1842105263158,74.36842105263158,58.5,21.42105263157895,268.0263157894737,69.71052631578948,21.13157894736842,48.23684210526316,10.447368421052632,0.7894736842105263
3779,14280,11632,2947,2047,877,10036,2519,806,1835,403,34,38,19.871395563722913,3.4315161102531158,France,81.45658263305322,20.637254901960784,70.28011204481793,31.99682413656213,375.7894736842105,306.10526315789474,77.55263157894737,53.86842105263158,23.07894736842105,264.10526315789474,66.28947368421052,21.210526315789473,48.28947368421053,10.605263157894736,0.8947368421052632
3780,12903,10113,2624,2244,944,8965,2626,928,1995,378,27,38,19.469739743092525,3.8972697293221374,France,78.377121599628,20.33635588622801,69.47996589940324,35.33891850723534,339.55263157894734,266.13157894736844,69.05263157894737,59.05263157894737,24.842105263157894,235.92105263157896,69.10526315789474,24.42105263157895,52.5,9.947368421052632,0.7105263157894737
3782,16411,13721,2710,2162,915,11400,2494,748,1930,374,38,38,18.84174827786462,2.994186805399423,France,83.60855523734081,16.51331424044848,69.46560233989398,29.991980753809145,431.86842105263156,361.07894736842104,71.3157894736842,56.89473684210526,24.07894736842105,300.0,65.63157894736842,19.68421052631579,50.78947368421053,9.842105263157896,1.0
3783,13627,10704,2838,2168,889,9566,2741,790,1833,412,20,38,19.620886930093008,3.7920040776025807,France,78.54993762383504,20.82630072649886,70.19886989065826,28.82159795695002,358.60526315789474,281.6842105263158,74.6842105263158,57.05263157894737,23.394736842105264,251.73684210526315,72.13157894736842,20.789473684210527,48.23684210526316,10.842105263157896,0.5263157894736842
3785,15428,12687,2470,2135,911,11319,2391,786,1837,383,37,38,18.89089687917571,3.119702833056288,France,82.23360124449054,16.00985221674877,73.36660617059891,32.8732747804266,406.0,333.86842105263156,65.0,56.18421052631579,23.973684210526315,297.86842105263156,62.921052631578945,20.68421052631579,48.3421052631579,10.078947368421053,0.9736842105263158
3787,15112,12249,3112,2336,976,10917,2379,617,1878,426,35,38,19.656243079687766,3.7224667627528567,France,81.05479089465325,20.592906299629433,72.24060349391212,25.935266918873477,397.6842105263158,322.3421052631579,81.89473684210526,61.473684210526315,25.68421052631579,287.2894736842105,62.60526315789474,16.236842105263158,49.421052631578945,11.210526315789474,0.9210526315789473
3789,13232,10390,2383,1925,724,8828,2576,722,1833,325,31,38,19.252677281639116,3.903112884288085,France,78.5217654171705,18.009371221281743,66.71704957678357,28.027950310559007,348.2105263157895,273.42105263157896,62.71052631578947,50.6578947368421,19.05263157894737,232.31578947368422,67.78947368421052,19.0,48.23684210526316,8.552631578947368,0.8157894736842105
3795,13687,11002,2472,2065,836,9998,2468,764,1851,326,27,38,19.355103439705193,3.8377089898777355,France,80.38284503543508,18.060933732739095,73.0474172572514,30.956239870340358,360.1842105263158,289.5263157894737,65.05263157894737,54.3421052631579,22.0,263.10526315789474,64.94736842105263,20.105263157894736,48.71052631578947,8.578947368421053,0.7105263157894737
3799,14406,11733,2567,2055,845,10484,2583,759,1883,408,36,38,18.79447807749738,3.4843803506022804,France,81.44523115368597,17.818964320422044,72.77523254199639,29.38443670150987,379.10526315789474,308.7631578947368,67.55263157894737,54.078947368421055,22.236842105263158,275.89473684210526,67.97368421052632,19.973684210526315,49.55263157894737,10.736842105263158,0.9473684210526315
3804,14825,12115,3017,2128,883,10093,2707,700,1794,394,47,38,19.698027552508275,3.3978005648322283,France,81.72006745362563,20.350758853288365,68.08094435075886,25.858884373845587,390.13157894736844,318.8157894736842,79.39473684210526,56.0,23.236842105263158,265.60526315789474,71.23684210526316,18.42105263157895,47.21052631578947,10.368421052631579,1.236842105263158
10531,14842,12235,2896,2114,792,10435,2222,625,1685,304,26,38,19.685837330663443,3.219707147194382,England,82.43498180838162,19.51219512195122,70.30723622153349,28.127812781278127,390.57894736842104,321.9736842105263,76.21052631578948,55.63157894736842,20.842105263157894,274.60526315789474,58.473684210526315,16.44736842105263,44.3421052631579,8.0,0.6842105263157895
19830,15899,13185,2841,2360,1049,11067,2428,865,1887,428,74,38,19.462387204706303,3.2196896652365696,France,82.92974400905717,17.869048367821875,69.60815145606641,35.626029654036245,418.39473684210526,346.9736842105263,74.76315789473684,62.10526315789474,27.605263157894736,291.2368421052632,63.89473684210526,22.763157894736842,49.6578947368421,11.263157894736842,1.9473684210526316
